1933-09-14, Zoe Caldwell
1934-09-14, Kate Millett
1938-09-14, Nicol Williamson
1940-09-14, Merlin Olsen
1944-09-14, Joey Heatherton
1789-09-15, James Fenimore Cooper
1830-09-15, Porfirio Diaz
1857-09-15, William Howard Taft
1876-09-15, Bruno Walter
1881-09-15, Ettore Arco Isidoro Bugatti
1890-09-15, Dame Agatha Christie
1894-09-15, Jean Renoir
1899-09-15, Milton Eisenhower
1903-09-15, Roy Acuff
1904-09-15, Umberto II
1906-09-15, Kathryn Murray
1908-09-15, Penny Singleton
1913-09-15, John Mitchell
1914-09-15, Creighton Abrams
1922-09-15, Jackie Cooper
1924-09-15, Bobby Short
1927-09-15, Norm Crosby
1929-09-15, Murray Gell-Mann
1938-09-15, Gaylord Perry
1941-09-15, Miroslaw Hermaszewski
1946-09-15, Tommy Lee Jones
1946-09-15, Oliver Stone
1961-09-15, Dan Marino
1984-09-15, Prince Henry
1387-09-16, Henry V
1822-09-16, Charles S Crocker
1823-09-16, Francis Parkman
1838-09-16, James J Hill
1858-09-16, A Bonar Law
1877-09-16, James J Jeans
1887-09-16, Nadia Boulanger
1893-09-16, Albert Szent-Gyorgyi
1911-09-16, Wilfred Burchett
1922-09-16, Janis Paige
1924-09-16, Lauren Bacall
1924-09-16, Bess Myerson
1925-09-16, Charlie Byrd
1925-09-16, B.B. King
1926-09-16, Robert Schuller
1927-09-16, Peter Falk
1932-09-16, Anne Francis
1934-09-16, Elgin Baylor
1948-09-16, Rosemary Casals
1949-09-16, Ed Begley Jr
1972-09-16, Shalane McCall
0879-09-17, Charles III
1271-09-17, Wenceslas II
1730-09-17, Baron Frederick von Steuben
1743-09-17, Marquis de Condorcet
1857-09-17, Konstantin Tsiolkovsky
1869-09-17, Christian Lange
1907-09-17, Warren E Burger
1921-09-17, Virgilio Barco Vargas
1923-09-17, Hank Williams
1927-09-17, George Blanda
1928-09-17, Roddy McDowall
1930-09-17, Edgar Dean Mitchell
1931-09-17, Anne Bancroft
1933-09-17, Dorothy Louden
1933-09-17, Pat Crowley
1948-09-17, John Ritter
1709-09-18, Samuel Johnson
1733-09-18, George Read
1752-09-18, Adrien-Marie Lagendre
1779-09-18, Joseph Story
1819-09-18, Jean-Bernard-Leon Foucault
1895-09-18, John G Diefenbaker
1905-09-18, Eddie Anderson
1905-09-18, Greta Garbo
1905-09-18, Claudette Colbert
1930-09-18, Phyllis Kirk
1933-09-18, Robert Blake
1655-09-19, Jan Luyts
1737-09-19, Charles Carroll
1901-09-19, Joseph Pasternak
1907-09-19, Lewis F Powell Jr
1911-09-19, William Golding
1914-09-19, Rogers Morton
1919-09-19, Blanche Thebom
1926-09-19, Duke Snyder
1926-09-19, Lurieen Wallace
1930-09-19, Rosemary Harris
1933-09-19, David McCallum
1936-09-19, Al Oerter
1940-09-19, Paul Williams
1945-09-19, Jane Blalock
1945-09-19, Freda Payne
1948-09-19, Jeremy Irons
1949-09-19, Leslie Hornby
0086-09-20, Antoninus Pius
0357-09-20, Alexander III the Great
1833-09-20, Ernesto Teodoro Moneta
1878-09-20, Upton Sinclair
1885-09-20, Ferdinand Morton
1920-09-20, Alexander Thereat
1924-09-20, James Galanos
1927-09-20, Rachael Roberts
1929-09-20, Anne Meara
1934-09-20, Sophia Loren
1938-09-20, Tom Tresh
1959-09-20, Allanah Currie
1452-09-21, Girolamo Savonarola
1756-09-21, John Loudon McAdam
1788-09-21, Margaret Smith Taylor
1866-09-21, Herbert George Wells
1874-09-21, Gustav Holst
1930-09-21, Dawn Addams
1931-09-21, Larry Hagman
1932-09-21, Melvin Van Peebles
1935-09-21, Henry Gibson
1944-09-21, Fanny Flagg
1947-09-21, Stephen King
1950-09-21, Bill Murray
1694-09-22, Lord Chesterfield
1791-09-22, Michael Faraday
1878-09-22, Shigeru Yoshida
1885-09-22, Erich von Stroheim
1902-09-22, John Houseman
1912-09-22, Alfred G Vanderbilt
1914-09-22, Martha Scott
1922-09-22, Chen Ning Yang
1927-09-22, Tom Lasorda
1940-09-22, Anna Karina
1949-09-22, Harold Carmichael
1954-09-22, Shari Belafonte-Harper
1956-09-22, Debby Boone
1960-09-22, Joan Jett
1960-09-22, Scott Baio
1961-09-22, Catherine Oxenberg
0484-09-23, Euripides
1583-09-23, Augustus
1713-09-23, Ferdinand VI
1800-09-23, William H McGuffey
1838-09-23, Victoria Chaflin Woodhull
1852-09-23, William Stewart Halsted
1880-09-23, John Boyd Orr
1889-09-23, Walter Lippmann
1898-09-23, Walter Pidgeon
1900-09-23, Louise Nevelson
1910-09-23, Elliot Roosevelt
1920-09-23, Mickey Rooney
1926-09-23, John Coltrane
1930-09-23, Ray Charles
1938-09-23, Romy Schneider
1949-09-23, Bruce Springsteen
1717-09-24, Horace Walpole
1755-09-24, John Marshall
1870-09-24, Georges Claude
1890-09-24, Alan Herbert
1896-09-24, F Scott Fitzgerald
1921-09-24, Jim McKay
1924-09-24, Sheila MacRae
1931-09-24, Anthony Newley
1934-09-24, John Brunner
1936-09-24, Jim Hensen
1942-09-24, Linda Eastman McCartney
1644-09-25, Olaus Roemer
1657-09-25, Imre Thokoly
1683-09-25, Jean Phillippe Rameau
1725-09-25, Nicolas-Joseph Cugnot
1766-09-25, Armand-Emmanuel, duc de Richelieu
1877-09-25, Plutarco Elias Calles
1897-09-25, William Faulkner
1903-09-25, Mark Rothko
1905-09-25, Red Smith
1906-09-25, Dmitri Shostakovich
1918-09-25, Phil Rizzuto
1926-09-25, Aldo Ray
1931-09-25, Barbara Walters
1936-09-25, Juliet Prowse
1943-09-25, Robert Walden
1944-09-25, Michael Douglas
1945-09-25, Cathy Burns
1949-09-25, Mimi Kennedy
1952-09-25, Christopher Reeve
1952-09-25, Mark Hamill
1961-09-25, Heather Locklear
1729-09-26, Moses Mendelssohn
1774-09-26, John Chapman
1888-09-26, T.S. Eliot
1889-09-26, Martin Heidegger
1897-09-26, Paul VI
1898-09-26, George Gershwin
1914-09-26, Jack LaLanne
1919-09-26, Barbara Britton
1926-09-26, Julie London
1927-09-26, Patrick O'Neal
1941-09-26, Julio Iglesias
1942-09-26, Kent McCord
1946-09-26, Mary Beth Hurt
1947-09-26, Lynn Anderson
1948-09-26, Olivia Newton-John
1948-09-26, Vladimir Remek
1962-09-26, Melissa Sue Anderson
1601-09-27, Louis XIII
1657-09-27, Sophia
1722-09-27, Samuel Adams
1783-09-27, Agust¡n I de Iturbide
1792-09-27, George Cruikshank
1840-09-27, Thomas Nast
1875-09-27, Grazia Deledda
1896-09-27, Sam Ervin
1918-09-27, Martin Ryle
1919-09-27, Charles H Percy
1922-09-27, Arthur Penn
1926-09-27, Jane Meadows
1929-09-27, Sada Thompson
1933-09-27, Kathy Nolan
1934-09-27, Barbara Hower
1947-09-27, Cheryl Tiegs
1952-09-27, Dumitru Prunariu
1958-09-27, Shaun Cassidy
0551-09-28, Confucius
1573-09-28, Michelangelo Buanarroti
1583-09-28, Caravaggio
1820-09-28, Freidrich Engels
1839-09-28, Frances Willard
1841-09-28, Georges Clemenceau
1852-09-28, Henri Moissan
1856-09-28, Kate Douglas Wiggins
1882-09-28, Jack Fournier
1885-09-28, Wilbur Good
1895-09-28, Lawton Whitey Witt
1901-09-28, William S Paley
1902-09-28, Ed Sullivan
1909-09-28, Al Capp
1912-09-28, Confucius
1914-09-28, Harold Taylor
1917-09-28, Michael Somes
1923-09-28, William Windom
1924-09-28, Marcello Mastroianni
1925-09-28, Seymour Cray
1934-09-28, Brigette Bardot
1940-09-28, Alexander S Ivanchenkov
1941-09-28, Charley Taylor
1942-09-28, Grant Jackson
1946-09-28, Fiona Lewis
1951-09-28, Dave Rajsich
1952-09-28, Sylvia Kristel
1954-09-28, Steve Largent
1755-09-29, Robert
1758-09-29, Horatio Nelson
1848-09-29, Caroline Ardelia Yale
1895-09-29, Joseph B Rhine
1901-09-29, Enrico Fermi
1902-09-29, Miguel Alem n
1907-09-29, Gene Autry
1908-09-29, Greer Garson
1910-09-29, Virginia Bruce
1922-09-29, Lizabeth Scott
1925-09-29, John Tower
1931-09-29, Anita Ekberg
1935-09-29, Jerry Lee Lewis
1942-09-29, Madeline Kahn
1942-09-29, Bill Nelson
1943-09-29, Lech Walesa
1948-09-29, Bryant Gumbel
1956-09-29, Sebastian Coe
1627-09-30, Robinson Crusoe
1870-09-30, Jean Perrin
1912-09-30, Kenny Baker
1915-09-30, Lester Maddox
1921-09-30, Deborah Kerr
1924-09-30, Truman Capote
1928-09-30, Elie Wiesel
1931-09-30, Angie Dickinson
1935-09-30, Johnny Mathis
1943-09-30, Marilyn McCoo
1207-10-01, Henry III
1685-10-01, Charles VI
1781-10-01, James Lawrence
1791-10-01, Sergey Aksakov
1832-10-01, Caroline Lavinia Scott Harrison
1881-10-01, William Edward Boeing
1893-10-01, Faith Baldwin
1904-10-01, Vladimir Horowitz
1907-10-01, Hiram Fong
1909-10-01, Sam Yorty
1911-10-01, Edward P. Boland
1920-10-01, Walter Matthau
1921-10-01, James Whitmore
1924-10-01, William Rehnquist
1924-10-01, Jimmy Earl Carter
1927-10-01, Tom Bosley
1928-10-01, George Peppard
1928-10-01, Laurence Harvey
1930-10-01, Richard Harris
1935-10-01, Julie Andrews
1936-10-01, Stella Stevens
1936-10-01, Charles G. Fullerton
1936-10-01, Edward Villella
1945-10-01, Rod Carew
1851-10-02, Ferdinand Foch
1869-10-02, Mahatma K Ghandi
1871-10-02, Cordell Hull
1895-10-02, Groucho Marx
1904-10-02, Graham Greene
1921-10-02, Robert Runcie
1928-10-02, Spanky McFarland
1932-10-02, Maury Wills
1939-10-02, Yuri N. Glazkov
1940-10-02, Rex Reed
1945-10-02, Don McLean
1948-10-02, Donna Karan
1951-10-02, Sting
1605-10-03, Li Tzu-ch'eng
1800-10-03, George Bancroft
1803-10-03, John Gorrie
1804-10-03, Townsend Harris
1814-10-03, Mikhail Lermontov
1859-10-03, Elenora Duse
1888-10-03, Carl von Ossietzky
1899-10-03, Gertrude Berg
1925-10-03, Gore Vidal
1935-10-03, Charles M. Duke Jr
1935-10-03, Eileen Brennan
1941-10-03, Chubby Checker
1950-10-03, Pamela Hensley
1951-10-03, Dave Winfield
1959-10-03, Jack Wagner
1289-10-04, Louis X
1626-10-04, Richard Cromwell
1822-10-04, Rutherford B. Hayes
1850-10-04, John W. McGraw
1880-10-04, Damon Runyon
1895-10-04, Buster Keaton
1923-10-04, Charlton Heston
1931-10-04, Dick Tracy
1934-10-04, Sam Huff
1941-10-04, Lori Saunders
1944-10-04, Patty LaBelle
1946-10-04, Susan Sarandon
1949-10-04, Armand Assante
1713-10-05, Denis Diderot
1829-10-05, Chester A 
1882-10-05, Robet Hutchings Goddard
1887-10-05, Rene Cassin
1905-10-05, Ray Kroc
1908-10-05, Joshua Logan
1919-10-05, Donald Pleasance
1921-10-05, Bill Willis
1923-10-05, Glynis Johns
1923-10-05, Philip Berrigan
1930-10-05, Pavel R. Popovich
1933-10-05, Diane Cilento
1951-10-05, Karen Allen
1951-10-05, Bob Geldof
1820-10-06, Jenny Lind
1831-10-06, Richard Dedekind
1846-10-06, George Westinghouse
1866-10-06, Reginald Aubrey Fessenden
1887-10-06, Mart¡n Luis Guzman
1888-10-06, Li Ta-chao
1906-10-06, Janet Gaynor
1909-10-06, Carol Lombard
1914-10-06, Thor Heyerdahl
1925-10-06, Shana Alexander
1936-10-06, Anna Quayle
1942-10-06, Britt Ekland
1956-10-06, Stephanie Zimbalist
1849-10-07, James Whitcomb Riley
1879-10-07, Joe Hill
1885-10-07, Niels Bohr
1905-10-07, Jean Arthur
1916-10-07, Walt W. Rostow
1917-10-07, June Allyson
1926-10-07, Diana Lynn
1927-10-07, Al Martino
1931-10-07, Desmond Tutu
1943-10-07, Oliver North
1951-10-07, John Cougar Mellencamp
1955-10-07, Yo-Yo Ma
1959-10-07, Judy Landers
1869-10-08, J Frank Duryea
1873-10-08, Ejnar Hertzsprung
1890-10-08, Eddie Rickenbacker
1897-10-08, Rouben Mamoulian
1909-10-08, Bill Hewitt
1916-10-08, Spark Matsunaga
1920-10-08, Frank Herbert
1930-10-08, James Olsen
1936-10-08, Rona Barrett
1940-10-08, David Carradine
1941-10-08, Jesse Jackson
1943-10-08, Chevy Chase
1949-10-08, Sigourney Weaver
1951-10-08, Johnny Ramone
1547-10-09, Miguel de Cervantes
1757-10-09, Charles X
1835-10-09, Camille Saint-Sans
1890-10-09, Aimee Semple McPherson
1906-10-09, Leopold Senghor
1924-10-09, Robert Rushworth
1925-10-09, Robert Finch
1940-10-09, Joe Pepitone
1940-10-09, Gordon Humphrey
1940-10-09, John Lennon
1945-10-09, Jeannie C Riley
1948-10-09, Jackson Brown
1955-10-09, Steve Ovett
1959-10-09, Mike Singletary
1967-10-09, Carling Bassett
1975-10-09, Sean Lennon
1731-10-10, Henry Cavendish
1738-10-10, Benjamin West
1813-10-10, Giuseppe Verdi
1830-10-10, Emily Dickinson
1861-10-10, Fridtjof Nansen
1892-10-10, Ivo Andric
1900-10-10, Helen Hayes
1924-10-10, James Clavell
1930-10-10, Harold Pinter
1930-10-10, Adlai Stevenson III
1946-10-10, Ben Vereen
1955-10-10, David Lee Roth
1958-10-10, Tanya Tucker
1758-10-11, Wilhelm Olbers
1844-10-11, Henry John Heinz
1884-10-11, Eleanor Roosevelt
1885-10-11, Francois Mauriac
1897-10-11, George Preston Marshall
1900-10-11, Cal Hubbard
1910-10-11, Joseph Alsop
1918-10-11, Jerome Robbins
1932-10-11, Dottie West
1937-10-11, Ron Leibman
1949-10-11, Daryl Hall
1537-10-12, Edward VI
1798-10-12, Pedro I
1860-10-12, Elmer Sperry
1866-10-12, Ramsay MacDonald
1872-10-12, Ralph Vaughan Williams
1896-10-12, Eugenio Montale
1923-10-12, Jean Nidetch
1928-10-12, Spankey McFarland
1932-10-12, Dick Gregory
1932-10-12, Jake Garn
1933-10-12, Joan Rivers
1935-10-12, Luciano Pavarotti
1936-10-12, Tony Kubek
1947-10-12, Chris Wallace
1950-10-12, Susan Anton
1962-10-12, Sid Fernandez
1769-10-13, Horace H Hayden
1853-10-13, Lillie Langtry
1917-10-13, Burr Tillstrom
1918-10-13, Cornell Wilde
1920-10-13, Laraine Day
1921-10-13, Yves Montand
1925-10-13, Nipsey Russel
1925-10-13, Margaret Thatcher
1942-10-13, Art Garfunkel
1942-10-13, Pamela Tiffin
1959-10-13, Marie Osmond
1633-10-14, James II
1712-10-14, George Grenville
1857-10-14, Elwood Haynes
1874-10-14, Raymond Ewry
1890-10-14, Dwight D. Eisenhower
1894-10-14, e e Cummings
1896-10-14, Lillian Gish
1926-10-14, Roger Moore
1938-10-14, John Dean III
1947-10-14, Charlie Joiner
1950-10-14, Sheila Young Ochowitz
1952-10-14, Nikolai Adrianov
0070-10-15, Virgil
1542-10-15, Akbar
1785-10-15, Jose Miguel Carrera
1829-10-15, Asaph Hall
1844-10-15, Friedrich Nietzsche
1858-10-15, John L. Sullivan
1900-10-15, Mervyn Le Roy
1905-10-15, C P Snow
1908-10-15, John Kenneth Galbraith
1917-10-15, Arthur Schlesinger Jr.
1921-10-15, Mario Puzo
1924-10-15, Lee Iacocca
1926-10-15, Jean Peters
1937-10-15, Linda Lavin
1942-10-15, Penny Marshall
1945-10-15, Jim Palmer
1946-10-15, Richard Carpenter
1959-10-15, Princess Sarah Ferguson
1708-10-16, Albrecht von Haller
1758-10-16, Noah Webster
1854-10-16, Oscar Wilde
1863-10-16, Austen Chamberlain
1888-10-16, Eugene O'Neill
1890-10-16, Paul Strand
1898-10-16, William O. Douglas
1908-10-16, Enver Hoxha
1921-10-16, Linda Darnell
1925-10-16, Angela Lansbury
1927-10-16, Gunter Grass
1931-10-16, Charles W. Colson
1946-10-16, Suzanne Somers
1835-10-17, Alexandrine-Pieternella Tinne
1893-10-17, Spring Byington
1903-10-17, Irene Ryan
1915-10-17, Arthur Miller
1919-10-17, Rita Hayworth
1921-10-17, Tom Poston
1928-10-17, Julie Adams
1929-10-17, Beverly Garland
1930-10-17, Jimmy Breslin
1933-10-17, William A. Anders
1938-10-17, Robert Knievel
1945-10-17, Dave Cutler
1946-10-17, Bob Seagren
1947-10-17, Charles A. Ingene
1948-10-17, Margot Kidder
1949-10-17, George Wendt
1777-10-18, Heinrich von Kleist
1859-10-18, Henri Bergson
1878-10-18, James Truslow Adams
1921-10-18, Jesse Helms
1922-10-18, Richard Stankiewicz
1925-10-18, Melina Mercouri
1926-10-18, Chuck Berry
1927-10-18, George C. Scott
1928-10-18, Keith Jackson
1930-10-18, Frank Carlucci
1933-10-18, Forrest Gregg
1933-10-18, Peter Boyle
1934-10-18, Inger Stevens
1939-10-18, Mike Ditka
1947-10-18, John Johnson
1947-10-18, Laura Nyro
1952-10-18, Pam Dawber
1632-10-19, Christopher Wren
1862-10-19, Auguste Lumire
1882-10-19, Vincas Kreve-Mickievicius
1895-10-19, Louis Mumford
1899-10-19, Miguel Asturias
1909-10-19, Robert Beatty
1910-10-19, Subrahmanyan Chandrasekhar
1920-10-19, LaWanda Page
1922-10-19, Jack Anderson
1931-10-19, John Le Carre
1932-10-19, Robert Reed
1945-10-19, John Lithgow
1967-10-19, Amy Carter
1632-10-20, Christopher Wren
1812-10-20, Austin Flint
1823-10-20, Thomas Hughes
1854-10-20, Arthur Rimbaud
1859-10-20, John Dewey
1874-10-20, Charles Ives
1900-10-20, Wayne Morse
1908-10-20, Arlene Francis
1911-10-20, Will Rogers Jr.
1923-10-20, Herschel Bernardi
1925-10-20, Art Buchwald
1931-10-20, Mickey Mantle
1932-10-20, Roosevelt Brown
1932-10-20, William Christopher
1935-10-20, Jerry Orbach
1937-10-20, Juan Marichal
1953-10-20, Keith Hernandez
1772-10-21, Samuel Taylor Coleridge
1833-10-21, Alfred Bernhard Nobel
1912-10-21, Georg Solti
1914-10-21, Martin Gardner
1917-10-21, Dizzy Gillespie
1928-10-21, Whitey Ford
1933-10-21, Georgia Brown
1940-10-21, Manfred Mann
1945-10-21, Kathy Young
1953-10-21, Charlotte Caffey
1956-10-21, Carrie Fisher
1971-10-21, Jade Jagger
1811-10-22, Franz Liszt
1845-10-22, Sarah Bernhardt
1870-10-22, Ivan Bunin
1880-10-22, Joe Carr
1887-10-22, John Reed
1906-10-22, Sidney Kingsley
1917-10-22, Joan Fontaine
1919-10-22, Doris Lessing
1920-10-22, Timothy Leary
1920-10-22, Mitzi Green
1922-10-22, John Chafee
1923-10-22, Pete Pihos
1925-10-22, Robert Rauschenberg
1929-10-22, Dory Previn
1938-10-22, Derek Jacobi
1938-10-22, Christopher Lloyd
1939-10-22, Tony Roberts
1942-10-22, Annette Funichello
1943-10-22, Catherine Deneuve
1952-10-22, Jeff Goldblum
1752-10-23, Nicolas Appert
1835-10-23, Adlai Stevenson
1844-10-23, Robert Bridges
1844-10-23, Louis Riel
1905-10-23, Karl Jansky
1905-10-23, Felix Bloch
1922-10-23, Coleen Gray
1925-10-23, Johnny Carson
1931-10-23, Diana Dors
1938-10-23, John Heinz
1940-10-23, Edison Pele
1942-10-23, Michael Crichton
1956-10-23, Darrell Pace
1632-10-24, Antony van Leeuwenhoek
1904-10-24, Moss Hart
1911-10-24, Clarence M. Kelley
1926-10-24, Y.A. Tittle
1936-10-24, David Nelson
1940-10-24, F. Murray Abraham
1947-10-24, Kevin Kline
1759-10-25, Baron Grenville
1825-10-25, Johann Strauss
1838-10-25, Georges Bizet
1843-10-25, Gleb Uspensky
1877-10-25, Henry Norris Russell
1881-10-25, Pablo Picasso
1884-10-25, Eduardo Barrios
1888-10-25, Richard E Byrd
1902-10-25, Henry Steele Commager
1909-10-25, Whit Bissell
1912-10-25, Minnie Pearl
1912-10-25, Sarah Ophelia Colley
1926-10-25, Galina Vishnevskaya
1927-10-25, Barbara Cook
1928-10-25, Marion Ross
1928-10-25, Tony Franciosa
1931-10-25, Annie Giradot
1935-10-25, Russell L. Schweickart
1941-10-25, Helen Reddy
1466-10-26, Desiderius Erasmus
1759-10-26, Georges Danton
1855-10-26, Charles Post
1911-10-26, Sid Gillman
1916-10-26, Francois Mitterrand
1917-10-26, Felix the cat
1919-10-26, Mohammed Reza Pahlavi
1933-10-26, Suzy Parker
1947-10-26, Lynn Anderson
1948-10-26, Jaclyn Smith
1954-10-26, Lauren Tewes
1728-10-27, James Cook
1782-10-27, Niccolo Paganini
1811-10-27, Issac Merrit Singer
1844-10-27, Klas Arnoldson
1858-10-27, Theodore Roosevelt
1872-10-27, Emily Post
1910-10-27, Freddie DeCordova
1914-10-27, Dylan Thomas
1917-10-27, Oliver Tambo
1918-10-27, Teresa Wright
1920-10-27, Nanette Fabray
1924-10-27, Ruby Dee
1926-10-27, H.R. Haldeman
1930-10-27, Bill George
1939-10-27, John Cleese
1945-10-27, Carrie Snodgress
1951-10-27, Jayne Kennedy
1958-10-27, Simon Le Bon
1017-10-28, Henry III
1466-10-28, Erasmus
1585-10-28, Cornelius Otto Jansen
1846-10-28, Auguste Escoffier
1902-10-28, Elsa Lanchaster
1907-10-28, Edith Head
1914-10-28, Jonas Salk
1926-10-28, Bowie Kuhn
1929-10-28, Dody Goodman
1929-10-28, Joan Plowright
1936-10-28, Charlie Daniels
1937-10-28, Lenny Wilkins
1939-10-28, Jane Alexander
1940-10-28, Gennadi M. Strekalov
1944-10-28, Coluche
1948-10-28, Thelma Hopkins
1949-10-28, Bruce Jenner
1959-10-28, Walther Bauersfeld
1656-10-29, Edmund Halley
1873-10-29, Guillermo Valencia
1875-10-29, Marie
1884-10-29, Bela Lugosi
1891-10-29, Fanny Brice
1897-10-29, Paul Joseph Goebbels
1910-10-29, Alfred J. Ayer
1921-10-29, Bill Mauldin
1926-10-29, Jon Vickers
1945-10-29, Melba Moore
1947-10-29, Richard Dreyfuss
1948-10-29, Kate Jackson
1632-10-30, Richard Brinsley Sheridan
1735-10-30, John Adams
1871-10-30, Paul Valery
1873-10-30, Francisco Madero
1885-10-30, Ezra Pound
1896-10-30, Ruth Gordon's Baby
1919-10-30, Jane Randolph
1932-10-30, Louis Malle
1937-10-30, Claude Lelouch
1939-10-30, Grace Slick
1943-10-30, Talia Shire
1945-10-30, Henry Winkler
1632-10-31, Jan Vermeer
1795-10-31, John Keats
1815-10-31, Karl Weierstrass
1860-10-31, Juliette Gordon Low
1897-10-31, Wilbur Henry
1912-10-31, Dale Evans
1922-10-31, Barbara Bel Geddes
1930-10-31, Michael Collins
1931-10-31, Dan Rather
1931-10-31, Lee Grant
1936-10-31, Michael Landon
1939-10-31, Melinda Dillon
1942-10-31, David Ogden Stiers
1947-10-31, Frank Shorter
1950-10-31, Jane Pauley
1699-11-01, Martin Luther
1762-11-01, Spencer Perceval
1782-11-01, Viscount Goderich
1798-11-01, Benjamin Lee
1853-11-01, Jose Santos Zelaya
1871-11-01, Stephen Crane
1878-11-01, Carlos Saavedra Lamas
1880-11-01, Sholem Asch
1886-11-01, Hermann Broch
1889-11-01, Philip John Noel-Baker
1892-11-01, Alexander Alekhine
1929-11-01, Betsy Palmer
1935-11-01, Gary Player
1939-11-01, Barbara Bossom
1942-11-01, Larry Flint
1960-11-01, Fernando Valenzuela
1734-11-02, Daniel Boone
1755-11-02, Marie-Antoinette
1795-11-02, James Knox Polk
1815-11-02, George Boole
1865-11-02, Warren Gamaliel Harding
1885-11-02, Harlow Shapley
1911-11-02, Odysseus Elytis
1913-11-02, Burt Lancaster
1920-11-02, Ann Rutherford
1936-11-02, Rose Bird
1938-11-02, Patrick Buchanan
1941-11-02, David Hemmings
1942-11-02, Shere Hite
1718-11-03, John Montague
1794-11-03, William Cullen Bryant
1801-11-03, Karl Baedeker
1901-11-03, Andre Malraux
1908-11-03, Bronko Nagurski
1909-11-03, James Reston
1918-11-03, Bob Feller
1918-11-03, Russell B. Long
1922-11-03, Charles Bronson
1930-11-03, William H. Dana
1933-11-03, Ken Berry
1933-11-03, Michael S. Dukakis
1933-11-03, Monica Vitti
1937-11-03, Paula Wayne
1948-11-03, Lulu
1949-11-03, Larry Holmes
1954-11-03, Adam Ant
1959-11-03, Dolph Lundgren
1862-11-04, Eden Phillpotts
1879-11-04, Will Rogers
1906-11-04, Bob Considine
1909-11-04, Ciro Alegr¡a
1916-11-04, Walter Cronkite
1918-11-04, Art Carney
1919-11-04, Martin Balsam
1930-11-04, Doris Roberts
1930-11-04, Kate Reid
1937-11-04, Loretta Swift
1855-11-05, Eugene V. Debs
1857-11-05, Ida Tarbell
1876-11-05, Raymond Duchamp-Villon
1885-11-05, Will Durant
1905-11-05, Joel McCrea
1912-11-05, Roy Rogers
1913-11-05, Vivien Leigh
1931-11-05, Ike Turner
1941-11-05, Art Garfunkel
1941-11-05, Patricia Hardy
1942-11-05, Paul Simon
1942-11-05, Elke Sommer
1943-11-05, Sam Shepard
1946-11-05, Patricia K. Kuhl
1952-11-05, Bill Walton
1963-11-05, Tatum O'Neal
1963-11-05, Andrea McArdle
1661-11-06, Charles II
1671-11-06, Colley Cibber
1771-11-06, Aloys Senefelder
1814-11-06, Adolphe Sax
1851-11-06, Charles H Dow
1854-11-06, John Phillip Souza
1860-11-06, Ignace Jan Paderewski
1861-11-06, James A. Naismith
1867-11-06, Marie Curie
1887-11-06, Walter Johnson
1896-11-06, Fibber McGee
1900-11-06, Heinrich Himmler
1906-11-06, Francis Lederer
1913-11-06, Albert Camus
1921-11-06, James Jones
1922-11-06, Al Hirt
1926-11-06, Joan Sutherland
1932-11-06, Mike Nichols
1942-11-06, Johnny Rivers
1943-11-06, Joni Mitchell
1946-11-06, Sally Field
1955-11-06, Maria Shriver
1961-11-06, Lori Singer
0994-11-07, Muhammad ibn Hazm
1598-11-07, Francisco de Zurbar n
1867-11-07, Madame Marie Sklodowska Curie
1879-11-07, Leon Trotsky
1903-11-07, Konrad Lorenz
1913-11-07, Albert Camus
1918-11-07, Billy Graham
1922-11-07, Al Hirt
1926-11-07, Joan Sutherland
1943-11-07, Joni Mitchell
1943-11-07, Judith Frost
1944-11-07, Joe Niekro
1957-11-07, Kathy McMillan
1964-11-07, Dana Plato
1656-11-08, Edmond Halley
1848-11-08, Gottlob Frege
1900-11-08, Margaret Mitchell
1909-11-08, Katherine Hepburn
1916-11-08, Peter Weiss
1922-11-08, Christiaan Barnard
1927-11-08, Patti Page
1931-11-08, Morley Safer
1933-11-08, Esther Rolle
1936-11-08, Edward G. Gibson
1947-11-08, Minnie Ripperton
1949-11-08, Bonnie Raitt
1952-11-08, Christie Hefner
1954-11-08, Rickie Lee Jones
1802-11-09, Elijah P. Lovejoy
1818-11-09, Ivan Turgenev
1821-11-09, Charles Baudelaire
1830-11-09, Eadweard Muybridge
1841-11-09, Edward VII
1850-11-09, Lewis Lewin
1898-11-09, Paul Robeson
1903-11-09, Gregory Pincus
1903-11-09, Ward Bond
1905-11-09, James William Fulbright
1915-11-09, Sargent Shriver
1915-11-09, Hedy Lamarr
1918-11-09, Florence Chadwick
1918-11-09, Spiro Agnew
1926-11-09, Hugh Hefner
1932-11-09, Carl Perkins
1933-11-09, Jean-Paul Belmondo
1934-11-09, Carl Sagan
1936-11-09, Mary Travers
1936-11-09, Mikhail N. Tal
1939-11-09, Michael Learned
1952-11-09, Lou Ferrigno
1483-11-10, Martin Luther
1668-11-10, Francois Couperin
1683-11-10, George II
1697-11-10, William Hogarth
1730-11-10, Oliver Goldsmith
1759-11-10, Frederich von Schiller
1793-11-10, Jared Kirtland
1794-11-10, Matthew Perry
1819-11-10, Cyrus West Field
1827-11-10, Lewis Wallace
1829-11-10, William Booth
1844-11-10, John S.D. Thompson
1847-11-10, Joseph Pulitzer
1882-11-10, Frances Perkins
1883-11-10, Kahlil Gibran
1895-11-10, John Knudsen Northrop
1903-11-10, Clare Booth Luce
1921-11-10, Chuck Connors
1925-11-10, Richard Burton
1929-11-10, Max von Sydow
